time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.0360205537277,0.0673125790775,12.1406181772,0.0497173316048,0.0118838871069,0.0,-0.103988586744,0.211811452395,3.09535092744,0.0917971562215,-0.010148525089,0.0,440.77417218345704,440.1311420720302,442.45365353939235,441.19137277774786
1.3800000000000008,-0.0425264946699,0.0811687700962,12.3312837726,0.054997434315,0.0112962765732,0.0,-0.112804164181,0.250640757189,3.25967848492,0.0790659333205,-0.00909275900279,0.0,466.0022755522875,466.08492549705255,466.5463080992642,465.55719973440955
1.4400000000000008,-0.0495631048312,0.0975461415812,12.5331254021,0.060537653083,0.0105983602484,0.0,-0.121670103678,0.295852910241,3.46772602276,0.110585383319,-0.0172670921874,0.0,480.8178900104828,480.19832386025973,478.2133319001501,480.6144093255292
1.5000000000000009,-0.0570452112927,0.116374482249,12.7409543209,0.0670225235,0.00930145323187,0.0,-0.127634991728,0.332323853778,3.45988533525,0.102537735053,-0.0321578713462,0.0,413.4544437561748,412.14026783934924,415.151056969384,414.45545281340924
1.560000000000001,-0.0649036420597,0.13783662986,12.9531979547,0.0733895998152,0.00727621298886,0.0,-0.134090993473,0.383736697206,3.61436892975,0.112453405029,-0.0371535597153,0.0,465.0512423633717,464.6593497831279,465.77053004705704,466.5546237171661
1.620000000000001,-0.0730925661879,0.162414351552,13.1731849181,0.0801886279955,0.00491829195553,0.0,-0.138635909993,0.436188424427,3.71813256325,0.114989453786,-0.0439755967733,0.0,451.2482297662995,450.696399656165,451.185856892057,451.40177537436415
1.680000000000001,-0.0815062303454,0.190327911482,13.3999651085,0.0868240360436,0.00189716229309,0.0,-0.141524382908,0.494942581004,3.84072763074,0.0999039659135,-0.0678488823397,0.0,458.31626429362086,456.41307415868556,458.78261229868235,457.59352757844806
1.740000000000001,-0.0900254558009,0.222094306711,13.6362404121,0.0929297932538,6.28062223572,0.0,-0.141959946607,0.564575785784,4.03436864459,0.105239795206,-0.092277452415,0.0,480.77235567767895,478.9136612517782,479.951775449301,480.3647083837781
1.8000000000000012,-0.0984687413119,0.257937356132,13.8815187813,0.0992211894324,6.27491045116,0.0,-0.138904842281,0.63080075096,4.1411085919,0.104079652531,-0.101782399341,0.0,456.0792786260618,455.31191455865127,455.2596464886649,455.17611758064044
1.8600000000000012,-0.106621691456,0.297731040059,14.1316661269,0.105402171892,6.26900792582,0.0,-0.132288538031,0.696221717235,4.19684180096,0.10080210234,-0.0923135887797,0.0,439.4950935681752,440.2708055428043,441.1614055440831,440.89998067104926
1.9200000000000013,-0.114210520144,0.341949241757,14.3887104305,0.11120793172,6.26341919881,0.0,-0.120052742334,0.778310914218,4.3705369412,0.087133874314,-0.0948620514316,0.0,477.39958405040505,477.19839438837477,477.6746686413411,476.63835944979854
1.9800000000000013,-0.121055357238,0.390579850644,14.6504667407,0.116423748868,6.25748769309,0.0,-0.10761404648,0.843149541221,4.35464347482,0.0865202513621,-0.108362975327,0.0,420.15765841102257,418.9762141912121,419.07907525433177,419.0324801390379
2.0400000000000014,-0.126903881622,0.443821599401,14.9166126664,0.122385607582,6.25072020985,0.0,-0.0866165824394,0.932115958071,4.51612428649,0.117195413043,-0.123564733105,0.0,475.8842417597999,474.70852381019876,474.0473826109081,476.4062822887257
2.1000000000000014,-0.131410676549,0.502267339373,15.1902309425,0.129183494226,6.24351163543,0.0,-0.0628877068125,1.01671038367,4.60397429507,0.104077469304,-0.11405852483,0.0,453.94728164974674,454.69682280623164,455.24327998314135,454.2033305017587
2.1600000000000015,-0.134406512692,0.565738087077,15.4676965241,0.135375249052,6.23687976703,0.0,-0.0363507934134,1.09952077309,4.64456002816,0.101373358487,-0.104279171313,0.0,439.9468134899049,440.7448950909436,441.13960374196756,440.92557746163027
2.2200000000000015,-0.135588253113,0.634571450301,15.7496157873,0.14149389627,6.230796894,0.0,-0.00242384594714,1.19546979519,4.7521245589,0.103158131679,-0.0961415423502,0.0,462.2232318822498,462.8556808015398,462.08341946757633,462.2326840404792
2.2800000000000016,-0.134479159708,0.709630558578,16.0403483869,0.148457551423,6.2252007345,0.0,0.0400040821727,1.3071223358,4.93794667736,0.13394776669,-0.0880715432417,0.0,486.6850598665016,487.2822125921522,485.8080872399674,488.12180053560496
2.3400000000000016,-0.130702120771,0.791535708694,16.3420746503,0.156658013446,6.2199031116,0.0,0.086453413119,1.42382256506,5.11852364595,0.141630033404,-0.0887414929027,0.0,489.04287419163103,488.9872631873225,485.6718982837858,486.2633007060278
2.4000000000000017,-0.124580606012,0.879243482352,16.6459037376,0.164680715649,6.21453616644,0.0,0.118009155377,1.5004120504,5.00939962276,0.109056531414,-0.0909021517236,0.0,396.87129305324675,396.66515343172904,398.0483081583238,395.07366710173477
2.4600000000000017,-0.116183822227,0.972370859869,16.9474508972,0.171272136003,6.2086867964,0.0,0.162389230873,1.60437347251,5.04178953212,0.11141039277,-0.115828920107,0.0,444.7553478661101,442.7001935761178,444.0824931072494,444.2862215447285
2.520000000000002,-0.104863459615,1.07218264988,17.2527985728,0.177784040773,6.20119287032,0.0,0.215640498947,1.72322976926,5.13575269142,0.10204968613,-0.157433773584,0.0,466.2985464215223,463.0217514542116,463.96225983407504,463.23644283117216
2.580000000000002,-0.0905768401462,1.17841487265,17.559124776,0.184281233882,6.19222441651,0.0,0.261323190608,1.81833585572,5.07513763012,0.118496580893,-0.137038565936,0.0,414.78262320947596,416.5471858686556,414.5616696815504,416.0156407137542
2.640000000000002,-0.0734090834983,1.29045054983,17.8617757421,0.190962940929,6.18426122511,0.0,0.311592201189,1.91672284959,5.01322379543,0.0906437923872,-0.125249291078,0.0,414.426850123374,415.4443112341847,416.332508714555,413.899458775654
2.700000000000002,-0.053196085651,1.4082981374,18.1597346112,0.196399542831,6.17679182887,0.0,0.362764962231,2.01194356982,4.91890540455,0.0905424732725,-0.123014377061,0.0,403.3604743658318,403.54649317636154,403.86971303197294,403.8683554025034
2.760000000000002,-0.0294817267551,1.53250765996,18.454893629,0.201830940106,6.16913670506,0.0,0.428365049777,2.12876737436,4.91941465103,0.0904849170983,-0.13879040134,0.0,436.28169740453274,434.9468447085363,435.93797943572645,435.94020804087427
2.820000000000002,-0.0010834354141,1.66486462952,18.7551682789,0.207245266928,6.16083990744,0.0,0.519083535353,2.28348086569,5.0885562786,0.0897422600301,-0.137279250152,0.0,489.3034687024001,489.40016888732305,488.64982558168003,488.6004604777547
2.880000000000002,0.0322823865126,1.80550510576,19.060294536,0.212682457138,6.15217043314,0.0,0.59383061998,2.40490638969,5.08198443718,0.0923184553581,-0.165554910403,0.0,438.5086948026023,436.1324339728227,435.9194272380974,436.14173675931124
2.940000000000002,0.0708327915143,1.95436947087,19.3689345791,0.218012688716,6.14256097779,0.0,0.692124346462,2.55756056307,5.20496127103,0.0807682545468,-0.151113705906,0.0,477.58317350596525,478.6609937333218,479.1392150054215,478.2660767704661
3.000000000000002,0.114953949006,2.11167957294,19.681269436,0.222616934196,6.13401917463,0.0,0.779331940014,2.68639448437,5.20578608036,0.0671313935548,-0.128967437891,0.0,441.7244437961648,443.5279410951946,442.1583177072897,441.0378618587158
3.0600000000000023,0.164169791331,2.27636085036,19.991762539,0.226661346132,6.12643449536,0.0,0.861821185123,2.80323169748,5.14391380524,0.0679519200218,-0.121739454553,0.0,421.6318746764011,422.24047774481835,421.8475642199716,421.9220937114151
3.1200000000000023,0.219006324587,2.44887879819,20.3018764662,0.231607316353,6.11855931546,0.0,0.966698553174,2.9475951598,5.19252371276,0.101821378493,-0.168348030283,0.0,460.6874499106099,456.96953161327167,457.1641275604118,459.86029081179885
3.1800000000000024,0.280003073972,2.6297318572,20.6131368719,0.238162031535,6.10831178379,0.0,1.06737894684,3.08123023344,5.18232698587,0.121012643546,-0.176184838603,0.0,440.80775364885693,440.13118955145603,441.13404170468664,442.7266293010615
3.2400000000000024,0.34725652183,2.81874199487,20.9239042451,0.245050096948,6.09764111446,0.0,1.17528949512,3.21954437367,5.17600147924,0.0979657389946,-0.181383861496,0.0,443.8229173384722,443.365297333711,444.65363903259134,442.77271203492563
3.3000000000000025,0.421367094816,3.01638824823,21.2352057863,0.250678283601,6.08683127843,0.0,1.29598303635,3.36894614425,5.19995766066,0.0838164430509,-0.1778327457,0.0,454.43210740508067,454.68614950093473,455.70668515472573,454.5811881610355
3.3600000000000025,0.503274042752,3.22350948003,21.5495838714,0.255601787716,6.07686628483,0.0,1.43512723702,3.53524710013,5.27823141284,0.0782901523263,-0.149364504906,0.0,473.23030455138723,475.3918221902094,473.4074014975233,472.98690926908927
